LFT_00088,WP_077616735.1,39.181,171,101,3,27,195,28,197,1.46E-20,95.9,55.56
LFT_00088,PKL03913.1,38.462,169,97,4,31,195,30,195,1.47E-20,95.9,56.21
LFT_00088,WP_103891926.1,30.319,188,125,3,25,209,21,205,1.51E-20,95.9,51.06
LFT_00088,OLC68715.1,40.141,142,82,2,34,175,14,152,1.65E-20,94.4,61.27
LFT_00088,PYQ94293.1,41.509,159,89,3,17,173,179,335,1.96E-20,99,56.6
LFT_00088,WP_075753392.1,32.02,203,132,5,10,212,1,197,2.41E-20,95.1,50.74
LFT_00088,WP_145653378.1,32.02,203,132,5,10,212,1,197,2.41E-20,95.1,50.74
LFT_00088,WP_152849220.1,32.02,203,132,5,10,212,1,197,3.65E-20,94.7,50.74
LFT_00088,WP_154994846.1,32.02,203,132,5,10,212,1,197,5.06E-20,94.4,50.74
LFT_00088,WP_035049026.1,34.518,197,119,5,1,191,1,193,5.42E-20,94.4,50.25
LFT_00088,ANM32062.1,34.078,179,115,3,20,195,1,179,7.43E-20,93.6,53.07
LFT_00088,WP_165426690.1,31.527,203,133,5,10,212,1,197,7.9E-20,93.6,50.25
LFT_00088,WP_123032287.1,33.149,181,117,3,10,190,1,177,1.17E-19,93.2,51.38
LFT_00088,HAC45652.1,42.958,142,78,2,34,175,14,152,1.22E-19,92.4,57.75
LFT_00088,WP_023856672.1,32.02,203,132,5,10,212,1,197,1.23E-19,93.2,50.25
LFT_00088,MBA13411.1,32.292,192,119,4,22,210,16,199,1.57E-19,92.8,49.48
LFT_00088,EMT46573.1,33.684,190,118,4,31,212,26,215,1.64E-19,93.2,50
LFT_00088,WP_035044885.1,33.684,190,118,4,31,212,27,216,1.66E-19,93.2,50
LFT_00088,MQG22810.1,32.292,192,119,4,22,210,6,189,1.97E-19,92.4,49.48
LFT_00088,WP_076790519.1,32.597,181,118,3,10,190,1,177,2.02E-19,92.4,51.93
LFT_00088,WP_017474217.1,33.149,181,117,3,10,190,1,177,2.15E-19,92.4,51.38
LFT_00088,WP_124006754.1,30.526,190,129,3,25,212,21,209,2.43E-19,92.4,53.68
LFT_00088,WP_025808319.1,33.149,181,117,3,10,190,1,177,2.61E-19,92.4,51.38
LFT_00088,WP_077533401.1,35.632,174,101,5,23,190,22,190,3.39E-19,92.4,55.17
LFT_00088,WP_003180673.1,33.149,181,117,3,10,190,1,177,3.58E-19,92,51.38
LFT_00088,WP_105979041.1,31.527,203,133,5,10,212,1,197,4.1E-19,91.7,49.75
LFT_00088,WP_146547783.1,34.911,169,99,4,31,191,27,192,4.49E-19,92,52.66
LFT_00088,WP_020450954.1,31.527,203,133,5,10,212,1,197,4.66E-19,91.7,50.25
LFT_00088,WP_151280084.1,32.597,181,118,3,10,190,1,177,4.91E-19,91.7,51.38
LFT_00088,TMG00783.1,37.143,210,122,5,8,211,19,224,1.11E-18,91.3,55.71
LFT_00088,WP_154519813.1,31.959,194,117,5,9,195,1,186,4.21E-18,89,50
LFT_00088,WP_159298689.1,31.72,186,119,5,31,209,34,218,4.36E-18,89.4,53.23
LFT_00088,TMD00478.1,43.506,154,84,2,34,187,14,164,4.4E-18,88.2,60.39
LFT_00088,TWT55300.1,33.728,169,109,3,25,191,341,508,9.21E-18,92,51.48
LFT_00088,PYS70594.1,31.694,183,115,5,35,210,31,210,1.18E-17,88.2,51.91
LFT_00088,WP_095086703.1,27.778,198,136,3,18,209,16,212,1.34E-17,88.2,51.01
LFT_00088,WP_010966203.1,35.484,155,91,5,36,187,27,175,1.48E-17,87.4,54.84
LFT_00088,MBI15927.1,31.217,189,119,3,25,210,28,208,1.93E-17,87.8,48.68
LFT_00088,MSQ12247.1,36.866,217,124,7,2,210,1,212,1.93E-17,87.8,51.15
LFT_00088,WP_110461158.1,39.744,156,85,6,39,190,29,179,1.98E-17,87.4,55.77
LFT_00088,MBD47797.1,32.632,190,121,4,26,211,38,224,2.81E-17,87.4,48.42
LFT_00088,WP_003557644.1,30.645,186,121,5,31,209,34,218,6.5E-17,86.3,53.23
LFT_00088,WP_003634738.1,30.645,186,121,5,31,209,34,218,1.12E-16,85.9,53.23
LFT_00088,WP_075714668.1,34.104,173,105,4,23,190,22,190,2.39E-16,84.7,53.76
LFT_00088,HCH30102.1,32.632,190,113,5,23,204,22,204,3.94E-16,84.3,50
LFT_00088,WP_078785055.1,32.632,190,113,5,23,204,22,204,4.91E-16,84,50
LFT_00088,HHY37673.1,38.506,174,103,3,32,201,46,219,5.86E-16,84.3,52.3
LFT_00088,WP_111888523.1,31.492,181,113,4,12,187,2,176,1.89E-15,82,49.17
LFT_00088,TMG08073.1,38.095,210,120,5,8,211,19,224,2.42E-15,82.4,55.71
LFT_00088,WP_154573438.1,33.918,171,108,4,23,190,22,190,4.07E-15,81.6,52.63
LFT_00088,WP_050330405.1,28.889,180,114,6,21,192,23,196,5.58E-15,81.3,53.33
LFT_00088,WP_016426467.1,27.222,180,117,5,21,192,23,196,2.24E-14,79.3,52.22
LFT_00088,WP_090307179.1,30.769,182,123,3,24,203,22,202,2.26E-14,79.3,48.35
LFT_00088,WP_056939015.1,30.939,181,115,5,23,195,26,204,2.36E-14,79.7,53.04
LFT_00643,WP_036081690.1,100,336,0,0,1,336,1,336,0,682,100
LFT_00643,WP_014960603.1,98.81,336,4,0,1,336,1,336,0,673,99.4
LFT_00643,HFT93597.1,80.547,329,64,0,3,331,4,332,0,556,92.1
LFT_00643,WP_014449922.1,63.501,337,117,1,2,332,4,340,1.03E-152,442,78.64
LFT_00643,EES53663.1,65.123,324,113,0,8,331,1,324,3.18E-151,438,80.86
LFT_00643,HGF00499.1,55.046,327,145,2,5,330,2,327,3.01E-119,356,71.87
LFT_00643,WP_011697732.1,53.963,328,147,2,4,330,2,326,1.11E-118,355,71.34
LFT_00643,PYN78431.1,56.231,329,141,2,7,334,4,330,4.6E-118,353,71.12
LFT_00643,MSM41053.1,52.905,327,151,2,6,331,3,327,5.97E-117,350,70.64
LFT_00643,WP_088535075.1,53.067,326,150,2,6,330,3,326,2.66E-116,349,70.25
LFT_00643,HEN40924.1,52.615,325,151,2,7,330,4,326,1.86E-115,347,69.85
LFT_00643,MRR50858.1,51.385,325,155,2,7,330,5,327,2.18E-114,344,71.08
LFT_00643,WP_136523365.1,51.212,330,158,2,6,334,3,330,4.54E-114,343,69.09
LFT_00643,WP_085813672.1,51.976,329,155,2,6,333,3,329,7.85E-114,343,69.6
LFT_00643,WP_108103289.1,52.147,326,153,2,7,331,5,328,1.38E-113,342,70.86
LFT_00643,NMC72767.1,51.976,329,155,2,7,334,5,331,2.99E-113,342,69.91
LFT_00643,WP_136514697.1,50.909,330,159,2,6,334,3,330,5.83E-113,340,69.09
LFT_00643,WP_129126634.1,50.459,327,159,2,6,331,3,327,7.91E-113,340,69.42
LFT_00643,WP_041532164.1,51.692,325,154,2,7,330,4,326,1.09E-112,340,69.85
LFT_00643,WP_062482389.1,52.905,327,151,2,6,331,3,327,1.87E-112,339,70.95
LFT_00643,WP_039643056.1,51.692,325,154,2,7,330,4,326,2.02E-112,339,69.54
LFT_00643,PIQ82906.1,54.908,326,144,2,7,331,8,331,3.74E-112,338,68.71
LFT_00643,GCF85531.1,52,325,153,2,7,330,6,328,5.57E-112,338,68.92
LFT_00643,TSK05770.1,50.909,330,159,2,6,334,3,330,8.71E-112,337,68.48
LFT_00643,WP_135870513.1,50.909,330,159,2,6,334,3,330,1.07E-111,337,68.48
LFT_00643,WP_004513983.1,50.92,326,157,2,7,331,4,327,1.83E-111,337,69.94
LFT_00643,PYM39397.1,53.659,328,149,2,4,330,2,327,7.43E-111,335,69.82
LFT_00643,WP_119331883.1,51.077,325,156,2,7,330,4,326,1.53E-110,334,68.92
LFT_00643,WP_149210807.1,51.385,325,155,2,7,330,4,326,1.71E-110,334,68.92
LFT_00643,PYM06926.1,53.374,326,149,2,6,330,3,326,2.46E-110,334,71.17
LFT_00643,OGK82257.1,53.333,330,151,2,6,334,3,330,4.53E-110,333,69.7
LFT_00643,PYN14082.1,53.659,328,149,2,4,330,2,327,6.29E-110,333,69.51
LFT_00643,WP_010941347.1,50.462,325,158,2,7,330,4,326,6.97E-110,333,68.92
LFT_00643,MBK17858.1,51.524,328,154,3,7,331,4,329,2.5E-109,331,69.21
LFT_00643,MSN25584.1,50.153,327,160,2,6,331,3,327,3.1E-109,331,70.03
LFT_00643,THJ12252.1,50.613,326,158,2,7,331,4,327,3.57E-109,331,69.33
LFT_00643,HGW71593.1,51.07,327,157,2,6,331,3,327,4.75E-109,330,67.28
LFT_00643,PYM87171.1,53.049,328,151,2,4,330,2,327,1.53E-108,330,69.51
LFT_00643,TKS62347.1,51.227,326,156,2,7,331,4,327,2.21E-108,329,68.4
LFT_00643,PYO20312.1,52.905,327,151,2,6,331,3,327,2.21E-108,329,69.11
LFT_00643,TKB33408.1,50.92,326,157,2,6,330,3,326,2.38E-108,328,68.4
LFT_00643,HAA04442.1,50.904,332,160,2,1,331,1,330,5.29E-108,328,69.58
LFT_00643,OGK83156.1,52.888,329,152,2,7,334,4,330,5.3E-108,328,69.6
LFT_00643,TKB52386.1,50.307,326,159,2,7,331,4,327,6.42E-108,327,69.02
LFT_00643,WP_087474137.1,51.227,326,156,2,6,330,3,326,1.33E-107,327,68.71
LFT_00643,TLY42058.1,51.988,327,153,3,6,330,3,327,1.71E-107,327,70.64
LFT_00643,OGK92476.1,52.584,329,153,2,7,334,4,330,2.12E-107,327,69.6
LFT_00643,PYM80580.1,53.776,331,147,4,3,330,2,329,3E-107,326,69.79
LFT_00643,WP_145017432.1,50,326,160,2,6,330,3,326,3.67E-107,326,67.18
LFT_00643,NGZ02115.1,51.534,326,155,2,6,330,3,326,4.93E-107,325,68.1
LFT_00643,PYN06906.1,53.823,327,146,3,7,330,5,329,1.1E-106,325,69.42
LFT_00643,MBR45635.1,51.964,331,155,2,7,335,4,332,1.24E-106,325,67.07
LFT_00643,RIK59830.1,50.765,327,158,2,6,331,3,327,1.97E-106,324,68.2
LFT_00643,TKS59287.1,49.693,326,161,2,6,330,3,326,2.17E-106,323,69.02
LFT_00643,TMQ16698.1,52.294,327,151,3,7,330,5,329,2.27E-106,324,70.03
LFT_00643,NLI81901.1,49.85,333,164,2,4,335,2,332,2.31E-106,324,67.27
LFT_00643,HHR85487.1,51.402,321,153,2,6,325,3,321,3.58E-106,323,67.91
LFT_00643,OQW58834.1,50.307,326,159,2,6,330,3,326,3.66E-106,323,68.1
LFT_00643,RMH20820.1,52.134,328,153,2,6,331,4,329,4.41E-106,323,66.46
LFT_00643,PYO24841.1,53.517,327,147,3,7,330,5,329,4.78E-106,323,69.11
LFT_00643,NGZ04219.1,51.534,326,155,2,6,330,3,326,5.02E-106,323,67.79
LFT_00643,WP_080886325.1,49.846,325,160,2,7,330,4,326,5.08E-106,323,68.92
LFT_00643,TKB67160.1,50.613,326,158,2,7,331,4,327,5.6E-106,323,67.79
LFT_00643,PYM76053.1,51.807,332,157,2,6,336,3,332,6.13E-106,323,67.17
LFT_00643,KAB2961520.1,49.547,331,164,2,5,334,2,330,7.05E-106,322,67.67
LFT_00643,OLE42535.1,52.599,327,151,3,6,330,3,327,8.02E-106,322,67.89
LFT_00643,RPH84770.1,52.923,325,150,2,7,330,4,326,8.31E-106,322,68.31
LFT_00643,TRZ97719.1,50.153,327,160,2,6,331,3,327,8.47E-106,322,66.97
LFT_00643,WP_090898426.1,52.454,326,152,2,6,330,3,326,8.84E-106,322,67.18
LFT_00643,TMQ27803.1,50,326,160,2,6,330,3,326,1.04E-105,322,67.79
LFT_00643,KRT74529.1,51.488,336,152,4,6,336,3,332,1.08E-105,322,67.86
LFT_00643,OLB55059.1,52.599,327,151,3,6,330,3,327,1.15E-105,322,67.58
LFT_00643,HEN77533.1,51.829,328,154,3,6,331,3,328,1.28E-105,322,69.21
LFT_00643,TLY16945.1,50.92,326,156,3,7,330,4,327,1.53E-105,322,68.71
LFT_00643,TLY42702.1,52.454,326,151,3,7,330,4,327,1.53E-105,322,67.79
LFT_00643,TKB74643.1,50.462,325,158,2,7,330,4,326,1.54E-105,322,68
LFT_00643,TLY35424.1,50.459,327,158,3,6,330,3,327,1.84E-105,321,69.11
LFT_00643,WP_013247294.1,50.613,326,158,2,6,330,3,326,1.88E-105,321,68.1
LFT_00643,NGZ98135.1,51.84,326,154,2,6,330,3,326,2.05E-105,321,67.79
LFT_00643,RLE37087.1,49.846,325,159,3,6,329,3,324,2.12E-105,321,68.92
LFT_00643,HHN42343.1,51.682,327,151,3,6,331,4,324,2.12E-105,322,67.58
LFT_00643,TLY38598.1,52.553,333,153,4,6,335,3,333,2.15E-105,322,67.57
LFT_00643,THI92065.1,49.693,326,161,2,6,330,3,326,3.45E-105,320,68.1
LFT_00643,PYM56149.1,51.506,332,158,2,6,336,3,332,3.54E-105,321,66.57
LFT_00643,PYN37435.1,52.121,330,155,2,6,334,3,330,3.54E-105,321,66.97
LFT_00643,WP_090333186.1,50.153,327,159,2,6,330,3,327,4.25E-105,320,65.44
LFT_00643,NJN70560.1,50.613,326,158,2,6,330,3,326,5E-105,320,67.18
LFT_00643,PYN26876.1,52.294,327,153,2,6,331,8,332,5.79E-105,320,67.58
LFT_00643,WP_080878973.1,51.227,326,156,2,6,330,3,326,8.25E-105,320,68.71
LFT_00643,OLD28393.1,53.517,327,149,2,6,331,4,328,1.01E-104,320,69.42
LFT_00643,PYM28220.1,53.846,325,145,3,6,327,4,326,1.21E-104,319,68.62
LFT_00643,HFS83780.1,50.305,328,160,2,6,332,3,328,2.13E-104,318,66.77
LFT_00643,PYN39082.1,51.988,327,154,2,6,331,3,327,2.35E-104,318,68.2
LFT_00643,PYM49383.1,51.205,332,159,2,6,336,3,332,2.35E-104,319,66.27
LFT_00643,TBR20865.1,52.439,328,152,3,6,331,5,330,2.43E-104,318,66.16
LFT_00643,OLC16864.1,52.994,334,154,2,4,336,2,333,2.69E-104,319,68.26
LFT_00643,OGL18918.1,53.517,327,149,2,6,331,8,332,2.87E-104,319,69.42
LFT_00643,OLB06214.1,51.988,327,154,2,6,331,4,328,3.19E-104,318,68.2
LFT_00643,TLY24430.1,51.376,327,155,3,6,330,3,327,3.92E-104,318,68.81
LFT_00643,HAP41106.1,50.613,326,158,2,6,330,3,326,4.23E-104,318,67.18
LFT_00716,WP_036083081.1,100,168,0,0,1,168,1,168,3.69E-118,340,100
LFT_00716,WP_014960675.1,98.81,168,2,0,1,168,1,168,1.81E-117,338,100
LFT_00716,HFT93388.1,94.643,168,9,0,1,168,1,168,1.95E-113,328,98.21
LFT_00716,AEQ75433.1,94.048,168,10,0,1,168,1,168,4.03E-113,328,98.21
LFT_00716,WP_014449861.1,79.375,160,33,0,1,160,1,160,2.11E-90,270,88.12
LFT_00716,EQD23979.1,76.163,172,37,2,1,168,14,185,3.54E-90,270,85.47
LFT_00716,EES53716.1,77.358,159,36,0,8,166,11,169,4.58E-87,262,86.79
LFT_00716,NLO66873.1,45.342,161,84,1,6,162,7,167,2.9E-45,156,65.84
LFT_00716,NLT74437.1,49.655,145,73,0,14,158,1,145,8.58E-45,154,71.03
LFT_00716,WP_008516705.1,43.421,152,86,0,7,158,15,166,2.48E-44,153,71.05
LFT_00716,NMA65043.1,42.857,147,84,0,12,158,20,166,4.52E-44,153,71.43
LFT_00716,TWU50380.1,47.134,157,77,2,1,157,15,165,4.05E-43,150,66.24
LFT_00716,NLJ03257.1,42.484,153,88,0,12,164,17,169,4.08E-42,148,69.28
LFT_00716,KAB2836637.1,50,130,65,0,28,157,35,164,8.13E-42,147,70.77
LFT_00716,NLJ34323.1,44.966,149,82,0,12,160,19,167,1.05E-41,147,67.11
LFT_00716,HBG06078.1,40.385,156,93,0,8,163,13,168,1.04E-40,144,64.74
LFT_00716,HGW17400.1,39.744,156,94,0,8,163,13,168,1E-39,142,64.1
LFT_00716,NLM69764.1,40.667,150,89,0,12,161,17,166,2.85E-39,141,66.67
LFT_00716,GBE00793.1,41.216,148,86,1,12,158,3,150,8.81E-39,139,69.59
LFT_00716,HBA87825.1,39.103,156,95,0,8,163,13,168,1.04E-38,139,64.1
LFT_00716,NLH30715.1,39.474,152,92,0,11,162,16,167,2.51E-37,136,65.79
LFT_00716,WP_006352887.1,36.646,161,102,0,5,165,11,171,4.84E-37,135,62.73
LFT_00716,WP_131917666.1,39.13,138,84,0,20,157,48,185,1.29E-36,134,66.67
LFT_00716,OHB92963.1,52.727,110,52,0,28,137,33,142,2.26E-34,129,70.91
LFT_00716,OHB89777.1,52.727,110,52,0,28,137,36,145,2.8E-34,129,70.91
LFT_00716,NIM12496.1,40.541,148,88,0,12,159,4,151,4.75E-34,127,62.16
LFT_00716,RPH96739.1,44.604,139,77,0,12,150,4,142,6.7E-33,128,61.15
LFT_00716,KAA3640426.1,41.667,156,90,1,12,166,7,162,4.91E-32,131,62.18
LFT_00716,AAO38265.1,77.778,72,16,0,96,167,1,72,7.9E-30,114,81.94
LFT_00716,PLX18771.1,38.994,159,94,2,12,167,7,165,6.39E-29,122,62.26
LFT_00716,TVS18431.1,35.583,163,99,3,1,162,1,158,1.26E-28,121,63.19
LFT_00716,NLT28602.1,36.913,149,93,1,16,164,7,154,2.41E-26,107,62.42
LFT_00716,PYS19174.1,35.185,162,101,1,9,166,3,164,7.13E-22,102,56.17
LFT_00716,PYR84674.1,34.568,162,102,1,9,166,3,164,2.58E-21,100,56.17
LFT_00716,PKL18492.1,33.117,154,101,1,9,160,2,155,2.59E-21,100,57.14
LFT_00716,NCO38020.1,37.226,137,85,1,18,154,23,158,3.53E-21,100,57.66
LFT_00716,NCO92104.1,37.226,137,85,1,18,154,23,158,3.78E-21,100,57.66
LFT_00716,PYR94391.1,34.568,162,102,1,9,166,3,164,4.02E-21,100,56.17
LFT_00716,PYM80786.1,35.461,141,91,0,17,157,11,151,4.63E-21,100,52.48
LFT_00716,PIU90922.1,37.226,137,85,1,18,154,64,199,7.66E-21,99.4,57.66
LFT_00716,PIZ48576.1,37.226,137,85,1,18,154,64,199,7.66E-21,99.4,57.66
LFT_00716,HIA13398.1,34.228,149,94,1,12,160,12,156,1.94E-20,98.2,57.72
LFT_00716,HIB53604.1,34.228,149,94,1,12,160,12,156,1.98E-20,98.2,57.72
LFT_00716,HIC05344.1,34.228,149,94,1,12,160,8,152,2.07E-20,98.2,57.72
LFT_00716,EES53421.1,31.169,154,106,0,6,159,4,157,3.65E-20,97.4,55.19
LFT_00716,HHB91177.1,31.579,152,98,1,13,158,9,160,5.95E-20,97.1,55.92
LFT_00716,RME57660.1,34.615,156,91,2,12,165,6,152,9.12E-20,96.3,54.49
LFT_00716,MAE76716.1,30.38,158,106,1,9,162,1,158,1.38E-19,95.9,56.96
LFT_00716,RUA15906.1,29.487,156,104,1,13,162,9,164,6.65E-18,90.9,55.77
LFT_00716,PYR47289.1,34.615,130,85,0,16,145,12,141,1.84E-16,86.7,54.62
LFT_00716,PYR21086.1,34.615,130,85,0,16,145,12,141,5.41E-16,85.5,54.62
LFT_00716,HGH11836.1,33.858,127,83,1,32,157,27,153,1.27E-15,84.3,51.18
LFT_00716,PYQ71449.1,31.159,138,95,0,16,153,12,149,1.46E-15,84.3,51.45
LFT_00716,AIA31006.1,31.724,145,99,0,15,159,17,161,1.74E-15,84,51.03
LFT_00716,PYQ85193.1,31.159,138,95,0,16,153,12,149,1.84E-15,84,51.45
LFT_00716,WP_053765296.1,31.646,158,106,1,2,159,13,168,1.99E-15,84,49.37
LFT_00716,WP_077303580.1,31.724,145,99,0,15,159,24,168,2.24E-15,83.6,51.03
LFT_00716,WP_038505965.1,31.724,145,99,0,15,159,24,168,2.28E-15,83.6,51.03
LFT_00716,EAY56483.1,31.646,158,106,1,2,159,6,161,2.48E-15,83.6,49.37
LFT_00716,PWB46031.1,30.534,131,91,0,20,150,20,150,2.6E-15,83.6,55.73
LFT_00716,NJD68635.1,30.534,131,91,0,20,150,15,145,2.86E-15,83.6,55.73
LFT_00716,WP_023524872.1,31.646,158,106,1,2,159,13,168,3.08E-15,83.2,49.37
LFT_00716,HFT94132.1,32.099,162,106,1,2,159,7,168,3.17E-15,83.2,50
LFT_00716,WP_099590671.1,31.944,144,98,0,16,159,15,158,3.38E-15,83.2,50.69
LFT_00716,WP_077397818.1,31.724,145,99,0,15,159,24,168,3.42E-15,83.2,51.03
LFT_00716,OLB61727.1,30.435,138,96,0,16,153,12,149,3.82E-15,83.2,51.45
LFT_00716,AFS54234.1,31.944,144,98,0,16,159,25,168,4.07E-15,82.8,50.69
LFT_00716,EDZ40373.1,31.944,144,98,0,16,159,25,168,4.15E-15,82.8,50.69
LFT_00716,OLB11128.1,28.472,144,103,0,14,157,5,148,6.09E-15,82.4,50.69
LFT_00716,OHB54527.1,30.323,155,103,2,13,167,8,157,7.98E-15,82,54.19
LFT_00716,PYN62350.1,28.472,144,103,0,14,157,5,148,1.17E-14,81.6,50
LFT_00716,OLD97910.1,28.472,144,103,0,14,157,5,148,1.23E-14,81.6,50
LFT_00716,PYO02704.1,29.221,154,108,1,14,167,5,157,2.01E-14,80.9,48.7
LFT_00716,OQA42678.1,35.714,126,79,2,14,137,162,287,2.05E-14,80.9,55.56
LFT_00716,OLB41504.1,27.778,144,104,0,14,157,5,148,1.14E-13,79,49.31
LFT_00716,PYM64712.1,32.09,134,91,0,4,137,12,145,1.43E-13,78.6,51.49
LFT_00716,OLB92918.1,27.778,144,104,0,14,157,5,148,2.48E-13,77.8,49.31
LFT_00716,WP_020932784.1,27.564,156,109,2,14,167,5,158,1.44E-12,75.5,48.72
LFT_00716,WP_020161994.1,29.221,154,102,3,14,162,5,156,2E-12,75.1,50.65
LFT_00716,WP_108079806.1,27.586,145,102,1,15,156,11,155,2.15E-12,75.1,51.03
LFT_00716,WP_114649783.1,27.586,145,102,1,15,156,11,155,2.27E-12,75.1,51.03
LFT_00716,PHR52052.1,25.974,154,114,0,14,167,5,158,2.94E-12,74.7,48.7
LFT_00716,WP_045779540.1,27.397,146,103,1,14,156,5,150,4.12E-12,74.3,51.37
LFT_00716,WP_102041283.1,27.083,144,102,1,15,155,11,154,4.81E-12,73.9,50.69
LFT_00716,WP_016389595.1,26.923,156,110,2,14,167,5,158,5.44E-12,73.9,48.72
LFT_00716,EXI91180.1,27.338,139,101,0,12,150,25,163,7.78E-12,73.6,53.96
LFT_00716,OQA15750.1,30.556,144,99,1,12,154,7,150,3.8E-11,71.6,52.78
LFT_00716,WP_081824105.1,28.758,153,95,2,19,157,8,160,3.84E-11,71.6,47.71
LFT_00716,WP_065340091.1,26.95,141,103,0,27,167,23,163,3.96E-11,71.6,51.06
LFT_00716,WP_011765145.1,26.95,141,103,0,27,167,23,163,4.11E-11,71.6,51.06
LFT_00716,PYX90618.1,31.2,125,81,2,32,156,23,142,5.48E-11,71.2,54.4
LFT_00716,HEJ34605.1,32.308,130,88,0,17,146,182,311,5.95E-11,71.2,51.54
LFT_00716,WP_169206071.1,27.215,158,108,2,12,162,2,159,7.23E-11,70.9,50
LFT_00716,EXI81261.1,30.464,151,98,2,12,155,9,159,7.43E-11,70.9,52.98
LFT_00716,RPI56679.1,30.357,112,71,2,32,142,21,126,1.46E-10,69.7,53.57
LFT_00716,HCE18188.1,30.508,118,82,0,27,144,25,142,1.7E-10,69.7,51.69
LFT_00716,WP_169125174.1,27.215,158,108,2,12,162,2,159,2.7E-10,68.9,49.37
LFT_00716,TMF12163.1,31.897,116,71,1,23,138,39,146,5.63E-10,68.2,51.72
